Leak_ID,Source_Platform,Leak_Type,Data_Snippet,Risk_Score,Pattern_Matched,Anomaly_Flag,Date_Detected,False_Positive
309,Public Forum,Source Code,function test73(){return true;},1,username_password,Yes,2025-03-28,No
310,Public Forum,Config File,DB_PASSWORD=secret673,1,email_regex,Yes,2024-11-23,No
311,Dark Web,Payment Info,4982 1992 1242 1005,10,email_regex,Yes,2025-05-04,Yes
312,GitHub,Credentials,user291:pass409,3,password_env_regex,Yes,2024-09-24,No
313,Pastebin,Source Code,function test96(){return true;},3,email_regex,No,2024-12-24,No
314,Pastebin,API Key,AIzaSyD9631***,7,password_env_regex,Yes,2025-02-24,Yes
315,Pastebin,Config File,DB_PASSWORD=secret780,7,credit_card_regex,Yes,2025-02-22,Yes
316,Dark Web,API Key,AIzaSyD4596***,8,password_env_regex,No,2025-02-15,Yes
317,Social Media,Config File,DB_PASSWORD=secret578,8,password_env_regex,Yes,2025-07-15,No
318,GitHub,Config File,DB_PASSWORD=secret804,3,email_regex,Yes,2024-10-13,No
319,Pastebin,Config File,DB_PASSWORD=secret800,8,credit_card_regex,No,2024-11-28,No
320,Dark Web,Credentials,user549:pass434,7,email_regex,No,2024-12-12,No
321,Social Media,Credentials,user771:pass156,6,api_key_regex,No,2024-10-12,Yes
322,Dark Web,Credentials,user983:pass827,8,username_password,No,2024-10-03,No
323,Dark Web,API Key,AIzaSyD5097***,4,api_key_regex,No,2024-10-16,Yes
324,GitHub,Credentials,user253:pass964,2,credit_card_regex,Yes,2025-06-09,No
325,Public Forum,Personal Data,"Name19, email53@example.com",9,credit_card_regex,No,2024-12-08,Yes
326,Pastebin,Personal Data,"Name11, email15@example.com",10,email_regex,Yes,2024-10-23,Yes
327,GitHub,API Key,AIzaSyD2523***,1,email_regex,Yes,2025-02-02,No
328,Dark Web,Confidential Document,ConfDoc_2201.pdf,7,credit_card_regex,No,2025-06-15,Yes
329,Dark Web,API Key,AIzaSyD4202***,6,password_env_regex,No,2025-01-02,Yes
330,Social Media,Confidential Document,ConfDoc_9014.pdf,10,email_regex,No,2025-06-26,Yes
331,Dark Web,Credentials,user366:pass693,9,credit_card_regex,Yes,2024-09-10,No
332,GitHub,Config File,DB_PASSWORD=secret305,2,credit_card_regex,Yes,2025-03-18,Yes
333,GitHub,Database Dump,db_row_8522,2,api_key_regex,Yes,2025-03-17,Yes
334,Dark Web,Database Dump,db_row_9719,2,api_key_regex,Yes,2025-05-16,No
335,GitHub,Credentials,user473:pass934,8,api_key_regex,No,2024-10-02,Yes
336,Dark Web,Config File,DB_PASSWORD=secret989,9,email_regex,No,2024-11-06,Yes
337,Social Media,Database Dump,db_row_1732,3,password_env_regex,Yes,2025-03-14,Yes
338,Dark Web,Personal Data,"Name41, email52@example.com",3,api_key_regex,No,2024-10-18,No
339,Social Media,Personal Data,"Name53, email29@example.com",9,email_regex,Yes,2024-10-23,Yes
340,Social Media,Credentials,user133:pass918,8,password_env_regex,Yes,2025-01-22,No
341,Social Media,Config File,DB_PASSWORD=secret741,4,api_key_regex,No,2024-09-17,No
342,Pastebin,Confidential Document,ConfDoc_3559.pdf,4,api_key_regex,No,2024-10-15,No
343,GitHub,Personal Data,"Name87, email35@example.com",6,email_regex,Yes,2025-07-17,Yes
344,Social Media,Database Dump,db_row_7075,5,email_regex,Yes,2024-12-29,No
345,Dark Web,API Key,AIzaSyD1894***,8,username_password,Yes,2024-12-10,No
346,Pastebin,Confidential Document,ConfDoc_4250.pdf,3,credit_card_regex,Yes,2025-02-17,Yes
347,Pastebin,API Key,AIzaSyD2769***,9,api_key_regex,No,2025-08-11,Yes
348,Social Media,Personal Data,"Name81, email53@example.com",1,api_key_regex,Yes,2024-12-03,No
349,GitHub,Database Dump,db_row_6649,1,api_key_regex,No,2024-08-25,Yes
350,Public Forum,Source Code,function test98(){return true;},3,password_env_regex,No,2025-06-21,No
351,Public Forum,Payment Info,4126 3707 5175 4356,10,api_key_regex,No,2025-05-09,Yes
352,Dark Web,Payment Info,4793 4446 5436 2943,6,api_key_regex,Yes,2025-04-14,Yes
353,GitHub,Config File,DB_PASSWORD=secret526,3,credit_card_regex,No,2025-08-04,No
354,Social Media,Source Code,function test94(){return true;},4,password_env_regex,Yes,2025-02-11,Yes
355,Dark Web,Source Code,function test16(){return true;},10,password_env_regex,Yes,2025-02-19,No
356,GitHub,Confidential Document,ConfDoc_9768.pdf,7,email_regex,Yes,2025-05-23,No
357,GitHub,API Key,AIzaSyD1374***,4,email_regex,Yes,2025-01-09,No
358,Public Forum,Source Code,function test57(){return true;},2,credit_card_regex,No,2025-06-12,No
359,Public Forum,API Key,AIzaSyD6459***,2,password_env_regex,Yes,2025-04-09,Yes
360,GitHub,Source Code,function test17(){return true;},10,password_env_regex,No,2025-03-28,Yes
361,Public Forum,Config File,DB_PASSWORD=secret436,3,email_regex,No,2025-01-18,No
362,GitHub,API Key,AIzaSyD6768***,6,password_env_regex,No,2024-10-23,Yes
363,Dark Web,Database Dump,db_row_4290,4,username_password,No,2024-10-31,Yes
364,Social Media,Payment Info,4757 2038 4175 1931,2,username_password,Yes,2025-01-26,No
365,Pastebin,API Key,AIzaSyD3885***,8,credit_card_regex,Yes,2024-12-19,No
366,Public Forum,Personal Data,"Name67, email81@example.com",8,password_env_regex,Yes,2025-04-21,Yes
367,Social Media,Source Code,function test30(){return true;},5,api_key_regex,Yes,2025-03-29,Yes
368,Social Media,Confidential Document,ConfDoc_2846.pdf,2,api_key_regex,No,2024-09-25,No
369,Public Forum,Confidential Document,ConfDoc_9028.pdf,10,credit_card_regex,Yes,2025-04-12,Yes
370,Social Media,Personal Data,"Name64, email56@example.com",1,email_regex,Yes,2025-06-02,Yes
371,Pastebin,Credentials,user496:pass945,8,credit_card_regex,No,2024-12-09,No
372,GitHub,Config File,DB_PASSWORD=secret594,3,api_key_regex,Yes,2025-03-14,Yes
373,Social Media,Config File,DB_PASSWORD=secret225,4,password_env_regex,No,2024-11-12,Yes
374,GitHub,Credentials,user683:pass459,3,credit_card_regex,No,2024-10-15,Yes
375,GitHub,Config File,DB_PASSWORD=secret832,6,api_key_regex,Yes,2024-09-07,Yes
376,Social Media,Source Code,function test32(){return true;},8,password_env_regex,No,2024-11-17,No
377,Pastebin,API Key,AIzaSyD8523***,6,username_password,No,2024-08-29,No
378,Social Media,Confidential Document,ConfDoc_7224.pdf,4,api_key_regex,No,2024-12-04,No
379,GitHub,Payment Info,4837 4839 2154 8846,2,password_env_regex,No,2025-03-21,Yes
380,Social Media,Config File,DB_PASSWORD=secret256,3,username_password,Yes,2025-03-26,No
381,GitHub,Payment Info,4351 4786 6603 5098,8,credit_card_regex,No,2024-12-26,No
382,Dark Web,Payment Info,4585 9453 8235 8405,1,username_password,No,2024-10-04,Yes
383,GitHub,Personal Data,"Name98, email64@example.com",7,password_env_regex,No,2025-01-14,Yes
384,Social Media,Confidential Document,ConfDoc_6417.pdf,9,username_password,No,2025-06-17,No
385,Public Forum,Payment Info,4126 4319 7013 1511,7,api_key_regex,No,2025-03-02,Yes
386,GitHub,Payment Info,4892 4855 6523 4200,9,password_env_regex,No,2024-11-04,Yes
387,GitHub,Credentials,user493:pass718,1,username_password,No,2025-04-25,Yes
388,GitHub,Credentials,user787:pass355,6,username_password,Yes,2025-02-15,Yes
389,Dark Web,Confidential Document,ConfDoc_9085.pdf,3,username_password,No,2025-05-19,No
390,GitHub,Credentials,user218:pass346,7,username_password,Yes,2025-02-25,No
391,Pastebin,API Key,AIzaSyD7973***,9,password_env_regex,Yes,2024-11-06,Yes
392,Dark Web,Personal Data,"Name54, email95@example.com",5,password_env_regex,No,2024-12-25,Yes
393,Pastebin,Config File,DB_PASSWORD=secret209,3,api_key_regex,Yes,2025-03-31,No
394,Social Media,Confidential Document,ConfDoc_2061.pdf,1,password_env_regex,Yes,2024-10-08,Yes
395,GitHub,Source Code,function test13(){return true;},6,api_key_regex,Yes,2025-07-05,Yes
396,Social Media,Source Code,function test55(){return true;},2,api_key_regex,Yes,2025-06-10,No
397,GitHub,Credentials,user469:pass585,9,password_env_regex,No,2025-07-06,Yes
398,Social Media,Source Code,function test24(){return true;},1,username_password,Yes,2024-08-31,Yes
399,Public Forum,Source Code,function test25(){return true;},10,password_env_regex,No,2025-07-07,No
400,Social Media,API Key,AIzaSyD7515***,6,credit_card_regex,Yes,2024-09-22,Yes
401,GitHub,Database Dump,db_row_9183,3,api_key_regex,Yes,2025-01-15,Yes
402,GitHub,Source Code,function test73(){return true;},7,email_regex,Yes,2024-10-19,Yes
403,Pastebin,Config File,DB_PASSWORD=secret223,1,email_regex,Yes,2024-10-08,No
404,Pastebin,Payment Info,4186 9683 8888 6781,5,username_password,Yes,2024-09-11,Yes
405,Public Forum,Confidential Document,ConfDoc_2981.pdf,6,credit_card_regex,Yes,2025-05-28,Yes
406,Dark Web,API Key,AIzaSyD6018***,9,username_password,No,2025-03-16,Yes
407,GitHub,Personal Data,"Name13, email75@example.com",6,email_regex,Yes,2024-10-17,No
408,Pastebin,API Key,AIzaSyD5786***,8,password_env_regex,Yes,2024-12-07,Yes
409,Dark Web,Payment Info,4221 4896 5843 4023,2,password_env_regex,No,2025-05-24,No
410,Dark Web,Config File,DB_PASSWORD=secret621,7,email_regex,No,2025-05-20,Yes
411,Dark Web,Credentials,user273:pass631,7,password_env_regex,No,2025-04-17,Yes
412,GitHub,Confidential Document,ConfDoc_7421.pdf,2,password_env_regex,Yes,2025-05-29,No
413,Public Forum,Personal Data,"Name16, email97@example.com",1,api_key_regex,No,2025-08-07,Yes
414,GitHub,Personal Data,"Name51, email39@example.com",9,credit_card_regex,Yes,2025-05-09,No
415,GitHub,Personal Data,"Name71, email38@example.com",5,email_regex,Yes,2024-08-17,Yes
416,Pastebin,Database Dump,db_row_5686,7,credit_card_regex,No,2025-06-05,Yes
417,Dark Web,Database Dump,db_row_3488,9,credit_card_regex,Yes,2025-03-12,Yes
418,Dark Web,Confidential Document,ConfDoc_8596.pdf,6,api_key_regex,No,2025-01-23,Yes
419,Public Forum,Payment Info,4603 2716 2081 6498,10,username_password,No,2024-10-02,Yes
420,Dark Web,Payment Info,4107 3513 7308 1094,3,username_password,No,2025-05-17,No
421,Pastebin,Payment Info,4474 9402 7547 8399,5,username_password,No,2024-08-19,Yes
422,Social Media,Source Code,function test79(){return true;},10,credit_card_regex,No,2024-11-03,No
423,Dark Web,Personal Data,"Name14, email79@example.com",2,api_key_regex,Yes,2025-03-13,Yes
424,Dark Web,Payment Info,4428 8127 6419 3955,7,email_regex,Yes,2025-05-04,Yes
425,Public Forum,Personal Data,"Name25, email20@example.com",6,credit_card_regex,No,2024-10-10,Yes
426,Public Forum,Payment Info,4230 7633 2812 4081,7,email_regex,No,2025-06-10,Yes
427,GitHub,Confidential Document,ConfDoc_8780.pdf,6,api_key_regex,Yes,2024-09-21,Yes
428,Dark Web,Database Dump,db_row_5134,3,api_key_regex,Yes,2024-12-15,No
429,Pastebin,Database Dump,db_row_2724,1,email_regex,Yes,2024-10-09,No
430,Social Media,API Key,AIzaSyD4635***,5,credit_card_regex,Yes,2025-02-23,No
431,Public Forum,Credentials,user883:pass761,8,email_regex,No,2025-05-04,No
432,Social Media,Payment Info,4387 3915 4912 5500,3,api_key_regex,No,2025-08-08,Yes
433,Pastebin,Credentials,user441:pass392,5,api_key_regex,No,2025-02-02,No
434,Social Media,Confidential Document,ConfDoc_9468.pdf,9,credit_card_regex,Yes,2025-07-17,Yes
435,Pastebin,Config File,DB_PASSWORD=secret472,6,password_env_regex,Yes,2025-04-29,No
436,Pastebin,Source Code,function test12(){return true;},8,api_key_regex,Yes,2025-01-07,Yes
437,Pastebin,Credentials,user192:pass439,4,password_env_regex,Yes,2024-08-16,Yes
438,GitHub,API Key,AIzaSyD9350***,2,api_key_regex,No,2025-05-14,Yes
439,Social Media,Confidential Document,ConfDoc_4600.pdf,3,username_password,Yes,2024-11-29,No
440,Public Forum,Config File,DB_PASSWORD=secret299,4,username_password,Yes,2025-08-02,Yes
441,GitHub,API Key,AIzaSyD4756***,7,credit_card_regex,No,2024-11-13,No
442,Public Forum,Source Code,function test58(){return true;},7,email_regex,No,2024-12-19,No
443,Social Media,Personal Data,"Name44, email84@example.com",9,api_key_regex,Yes,2024-09-29,No
444,Dark Web,Personal Data,"Name55, email30@example.com",8,email_regex,No,2025-03-10,Yes
445,Public Forum,API Key,AIzaSyD4373***,3,api_key_regex,No,2025-01-05,Yes
446,Dark Web,API Key,AIzaSyD4750***,4,api_key_regex,No,2024-12-08,Yes
447,GitHub,Source Code,function test58(){return true;},6,username_password,No,2025-02-14,No
448,Social Media,Source Code,function test87(){return true;},6,username_password,Yes,2025-05-16,No
449,Pastebin,Payment Info,4109 8753 9966 3770,4,username_password,No,2024-12-13,Yes
450,Social Media,Payment Info,4846 9606 6162 1009,9,username_password,Yes,2025-02-03,Yes
451,Public Forum,Payment Info,4248 9298 9036 9999,6,username_password,Yes,2024-10-14,No
452,Dark Web,Database Dump,db_row_2174,7,password_env_regex,Yes,2024-09-06,No
453,Pastebin,Confidential Document,ConfDoc_5710.pdf,7,api_key_regex,No,2024-10-09,Yes
454,Social Media,Credentials,user685:pass861,4,email_regex,No,2024-11-28,Yes
455,GitHub,Database Dump,db_row_2477,3,password_env_regex,No,2024-10-19,No
456,GitHub,Source Code,function test34(){return true;},4,api_key_regex,Yes,2024-10-28,No
457,Public Forum,Database Dump,db_row_2588,9,password_env_regex,No,2025-04-01,No
458,Public Forum,Database Dump,db_row_1720,7,credit_card_regex,No,2025-06-25,Yes
459,Social Media,Source Code,function test30(){return true;},7,username_password,Yes,2024-09-19,Yes
460,GitHub,Config File,DB_PASSWORD=secret373,4,password_env_regex,No,2025-06-26,Yes
461,Social Media,Config File,DB_PASSWORD=secret856,1,email_regex,Yes,2024-10-06,Yes
462,GitHub,Config File,DB_PASSWORD=secret462,2,password_env_regex,Yes,2025-04-16,No
463,GitHub,Confidential Document,ConfDoc_5009.pdf,8,email_regex,No,2024-12-29,No
464,Public Forum,Personal Data,"Name35, email86@example.com",5,username_password,No,2025-01-26,No
465,Social Media,Confidential Document,ConfDoc_7150.pdf,7,email_regex,No,2025-01-14,No
466,Dark Web,Source Code,function test67(){return true;},2,api_key_regex,Yes,2024-08-16,No
467,Pastebin,API Key,AIzaSyD4108***,1,username_password,Yes,2025-04-22,No
468,Dark Web,API Key,AIzaSyD2197***,9,password_env_regex,Yes,2024-10-03,No
469,Social Media,Payment Info,4986 4615 7045 5191,1,email_regex,No,2025-01-03,Yes
470,Dark Web,Database Dump,db_row_2346,10,username_password,No,2024-11-07,Yes
471,Public Forum,Database Dump,db_row_2315,3,credit_card_regex,No,2024-12-01,Yes
472,Public Forum,Source Code,function test92(){return true;},1,email_regex,Yes,2025-04-20,Yes
473,Pastebin,Source Code,function test55(){return true;},5,email_regex,Yes,2024-12-15,Yes
474,Social Media,Confidential Document,ConfDoc_7741.pdf,5,username_password,No,2024-10-14,No
475,GitHub,Config File,DB_PASSWORD=secret476,1,username_password,Yes,2024-12-15,Yes
476,Public Forum,API Key,AIzaSyD1919***,4,username_password,No,2024-09-08,No
477,Social Media,Confidential Document,ConfDoc_3869.pdf,2,username_password,Yes,2024-09-09,Yes
478,Public Forum,API Key,AIzaSyD8525***,7,email_regex,No,2025-07-07,No
479,Public Forum,Database Dump,db_row_1278,10,username_password,No,2025-04-16,Yes
480,Social Media,API Key,AIzaSyD6422***,2,password_env_regex,No,2025-02-04,No
481,Dark Web,Database Dump,db_row_4936,3,api_key_regex,No,2025-07-31,Yes
482,Social Media,Source Code,function test17(){return true;},3,credit_card_regex,No,2025-08-02,No
483,Social Media,Source Code,function test77(){return true;},6,api_key_regex,Yes,2025-08-05,No
484,Pastebin,Config File,DB_PASSWORD=secret330,10,email_regex,No,2024-08-18,Yes
485,GitHub,Config File,DB_PASSWORD=secret307,1,password_env_regex,Yes,2025-05-19,No
486,GitHub,Payment Info,4075 3966 4113 8031,4,credit_card_regex,No,2025-03-16,No
487,GitHub,Credentials,user183:pass818,8,api_key_regex,No,2025-04-02,No
488,Public Forum,Credentials,user695:pass955,10,email_regex,Yes,2025-08-05,No
489,Pastebin,Payment Info,4335 8623 8041 5043,2,email_regex,Yes,2024-10-17,Yes
490,GitHub,Credentials,user720:pass939,8,credit_card_regex,Yes,2025-02-21,Yes
491,Social Media,Payment Info,4103 6780 5704 8417,7,password_env_regex,No,2024-11-08,Yes
492,Dark Web,Config File,DB_PASSWORD=secret591,1,email_regex,No,2024-09-03,Yes
493,Social Media,Personal Data,"Name58, email38@example.com",3,username_password,No,2024-11-29,No
494,Pastebin,Confidential Document,ConfDoc_2883.pdf,4,username_password,Yes,2025-08-10,Yes
495,Public Forum,Confidential Document,ConfDoc_5404.pdf,6,password_env_regex,Yes,2024-09-20,Yes
496,Pastebin,Source Code,function test45(){return true;},2,email_regex,Yes,2025-06-03,Yes
497,Dark Web,Confidential Document,ConfDoc_9972.pdf,10,password_env_regex,Yes,2025-04-25,Yes
498,GitHub,Payment Info,4496 4510 2772 3584,10,api_key_regex,Yes,2024-10-25,Yes
499,Dark Web,Database Dump,db_row_6282,7,api_key_regex,Yes,2024-11-28,Yes
500,Pastebin,Credentials,user757:pass853,6,username_password,No,2025-03-10,Yes
501,Public Forum,Payment Info,4338 4796 6900 6955,5,credit_card_regex,No,2025-03-27,No
502,Dark Web,Source Code,function test92(){return true;},7,password_env_regex,No,2024-09-13,No
503,GitHub,Payment Info,4624 5531 8061 8419,9,api_key_regex,Yes,2024-12-14,Yes
504,Pastebin,Source Code,function test80(){return true;},5,password_env_regex,Yes,2024-12-28,Yes
505,Dark Web,Confidential Document,ConfDoc_1909.pdf,7,credit_card_regex,No,2024-11-09,Yes
506,Pastebin,Source Code,function test93(){return true;},5,username_password,No,2025-04-25,No
507,Public Forum,API Key,AIzaSyD4173***,5,username_password,No,2024-08-14,Yes
508,Social Media,API Key,AIzaSyD6267***,1,credit_card_regex,No,2025-02-05,Yes
509,Social Media,Source Code,function test24(){return true;},4,credit_card_regex,Yes,2025-03-11,No
510,GitHub,Payment Info,4251 1390 3770 3582,6,api_key_regex,Yes,2024-11-12,No
511,Pastebin,Personal Data,"Name11, email57@example.com",7,api_key_regex,Yes,2025-02-12,No
512,GitHub,Payment Info,4787 1479 3395 4840,1,username_password,Yes,2025-04-15,No
513,Public Forum,Config File,DB_PASSWORD=secret649,10,credit_card_regex,Yes,2025-06-13,Yes
514,Pastebin,Payment Info,4609 5952 2785 2469,3,api_key_regex,Yes,2024-08-14,No
515,Pastebin,Confidential Document,ConfDoc_4337.pdf,8,username_password,Yes,2025-04-13,Yes
516,Dark Web,Personal Data,"Name38, email60@example.com",4,password_env_regex,Yes,2025-01-18,No
517,Pastebin,Personal Data,"Name54, email48@example.com",8,email_regex,No,2025-06-21,No
518,Pastebin,Config File,DB_PASSWORD=secret110,10,username_password,Yes,2025-05-25,Yes
519,Public Forum,API Key,AIzaSyD9840***,4,credit_card_regex,Yes,2025-04-02,No
520,Pastebin,Config File,DB_PASSWORD=secret172,2,email_regex,No,2025-03-03,No
521,Pastebin,Personal Data,"Name15, email55@example.com",2,api_key_regex,Yes,2024-12-19,No
522,Dark Web,Source Code,function test83(){return true;},6,email_regex,No,2025-02-08,No
523,Social Media,API Key,AIzaSyD5305***,3,api_key_regex,Yes,2024-08-14,Yes
524,Public Forum,Payment Info,4388 6332 3990 7543,2,email_regex,Yes,2025-06-11,No
525,Social Media,Config File,DB_PASSWORD=secret337,1,credit_card_regex,No,2024-11-03,No
526,GitHub,Source Code,function test11(){return true;},1,username_password,Yes,2024-09-03,Yes
527,Social Media,Confidential Document,ConfDoc_6985.pdf,3,email_regex,Yes,2025-01-27,Yes
528,Public Forum,Source Code,function test75(){return true;},4,credit_card_regex,Yes,2025-07-04,Yes
